Site,Date,Hour,Temperature,Dewpoint,RH,WindDir,Windspeed,CldFrac,MSLP,Weather,Precip,Source
KLAX,1/12/2015 0:00:00,12,61,55,81,0,0,0.4,30.14,SCT,0.00,NCDC
KLAX,1/12/2015 0:00:00,13,62,56,81,230,6,0.4,30.11,SCT,0.00,NCDC
KLAX,1/12/2015 0:00:00,14,61,56,84,270,8,0.7,30.10,BKN,0.00,NWS
KLAX,1/12/2015 0:00:00,15,61,56,84,270,9,0.7,30.10,BKN,0.00,NWS
KLAX,1/12/2015 0:00:00,16,60,56,87,280,8,0.1,30.09,FEW,0.00,NCDC
KLAX,1/12/2015 0:00:00,17,59,56,90,260,8,0.1,30.10,FEW,0.00,NCDC
KLAX,1/12/2015 0:00:00,18,59,55,87,270,7,0.4,30.10,SCT,0.00,NCDC
KLAX,1/12/2015 0:00:00,19,58,54,87,270,6,0.1,30.10,FEW,0.00,NCDC
KLAX,1/12/2015 0:00:00,20,58,55,90,250,5,0.1,30.11,FEW,0.00,NCDC
KLAX,1/12/2015 0:00:00,21,58,55,90,340,3,0.1,30.11,FEW,0.00,NCDC
KLAX,1/12/2015 0:00:00,22,57,54,90,210,3,0,30.12,CLR,0.00,NCDC
KLAX,1/12/2015 0:00:00,23,57,54,90,VR,3,0.1,30.11,FEW,0.00,NCDC
KLAX,1/13/2015 0:00:00,0,57,55,93,0,0,0.7,30.12,BKN,0.00,NWS
KLAX,1/13/2015 0:00:00,1,56,54,93,0,0,0.7,30.11,BKN,0.00,NWS
KLAX,1/13/2015 0:00:00,2,56,54,93,0,0,0.7,30.11,BKN,0.00,NWS
KLAX,1/13/2015 0:00:00,3,55,54,96,0,0,0.4,30.10,SCT,0.00,NCDC
KLAX,1/13/2015 0:00:00,4,55,54,96,0,0,0.7,30.09,BKN,0.00,NWS
KLAX,1/13/2015 0:00:00,5,56,54,93,0,0,0.7,30.09,BR,0.00,NWS
KLAX,1/13/2015 0:00:00,6,56,53,90,360,6,1,30.09,BR,0.00,NWS
KLAX,1/13/2015 0:00:00,7,56,53,90,10,6,0.7,30.09,BCFG BR,0.00,NWS
KLAX,1/13/2015 0:00:00,8,56,53,90,0,0,0.7,30.11,BKN,0.00,NWS
KLAX,1/13/2015 0:00:00,9,59,53,81,0,0,0.4,30.12,BR BCFG,0.00,NCDC
KLAX,1/13/2015 0:00:00,10,60,53,78,260,5,0.4,30.14,HZ,0.00,NCDC
KLAX,1/13/2015 0:00:00,11,61,54,78,250,9,0.4,30.13,HZ,0.00,NCDC
KLAX,1/13/2015 0:00:00,12,61,55,81,280,9,0.4,30.09,HZ,0.00,NCDC
KLAX,1/13/2015 0:00:00,13,61,54,78,270,8,0.4,30.06,HZ,0.00,NCDC
KLAX,1/13/2015 0:00:00,14,62,54,75,280,8,0.4,30.03,SCT,0.00,NCDC
KLAX,1/13/2015 0:00:00,15,62,54,75,300,11,0.4,30.03,SCT,0.00,NCDC
KLAX,1/13/2015 0:00:00,16,61,55,81,280,11,0.1,30.03,FEW,0.00,NCDC
KLAX,1/13/2015 0:00:00,17,59,55,87,240,5,0.1,30.05,FEW,0.00,NCDC
KLAX,1/13/2015 0:00:00,18,59,55,87,0,0,0.1,30.06,FEW,0.00,NCDC
KLAX,1/13/2015 0:00:00,19,59,55,87,220,3,0,30.07,CLR,0.00,NCDC
KLAX,1/13/2015 0:00:00,20,59,54,84,0,0,0,30.08,CLR,0.00,NCDC
KLAX,1/13/2015 0:00:00,21,59,53,81,0,0,0,30.10,CLR,0.00,NCDC
KLAX,1/13/2015 0:00:00,22,58,53,84,270,5,0,30.11,CLR,0.00,NCDC
KLAX,1/13/2015 0:00:00,23,57,53,87,330,5,0,30.11,CLR,0.00,NCDC
KLAX,1/14/2015 0:00:00,0,58,50,75,0,0,0,30.11,CLR,0.00,NCDC
KLAX,1/14/2015 0:00:00,1,54,49,83,0,0,0,30.11,CLR,0.00,NCDC
KLAX,1/14/2015 0:00:00,2,53,47,80,0,0,0,30.12,CLR,0.00,NCDC
KLAX,1/14/2015 0:00:00,3,53,48,83,0,0,0,30.12,CLR,0.00,NCDC
KLAX,1/14/2015 0:00:00,4,50,46,86,0,0,0,30.11,CLR,0.00,NCDC
KLAX,1/14/2015 0:00:00,5,49,45,86,0,0,0,30.12,CLR,0.00,NCDC
KLAX,1/14/2015 0:00:00,6,49,44,83,0,0,0,30.14,CLR,0.00,NCDC
KLAX,1/14/2015 0:00:00,7,50,42,74,0,0,0.1,30.14,FEW,0.00,NCDC
KLAX,1/14/2015 0:00:00,8,54,40,59,40,5,0.1,30.16,FEW,0.00,NCDC
KLAX,1/14/2015 0:00:00,9,58,42,55,80,5,0.1,30.18,FEW,0.00,NCDC
KLAX,1/14/2015 0:00:00,10,63,41,45,VR,6,0.1,30.19,FEW,0.00,NCDC
KLAX,1/14/2015 0:00:00,11,67,41,39,0,0,0.1,30.18,FEW,0.00,NCDC
KLAX,1/14/2015 0:00:00,12,68,36,31,260,6,0.1,30.15,FEW,0.00,NCDC
KLAX,1/14/2015 0:00:00,13,68,33,27,250,8,0.1,30.12,FEW,0.00,NCDC
KLAX,1/14/2015 0:00:00,14,67,34,30,260,14,0.4,30.12,SCT,0.00,NCDC
KLAX,1/14/2015 0:00:00,15,66,37,34,250,13,0.4,30.13,SCT,0.00,NCDC
KLAX,1/14/2015 0:00:00,16,64,44,48,240,10,0.4,30.14,SCT,0.00,NCDC
KLAX,1/14/2015 0:00:00,17,62,46,56,250,10,0.4,30.14,SCT,0.00,NCDC
KLAX,1/14/2015 0:00:00,18,60,54,81,250,6,0.4,30.16,SCT,0.00,NCDC
KLAX,1/14/2015 0:00:00,19,60,52,75,0,0,0.4,30.18,SCT,0.00,NCDC
KLAX,1/14/2015 0:00:00,20,61,48,63,VR,3,0.1,30.18,FEW,0.00,NCDC
KLAX,1/14/2015 0:00:00,21,58,50,75,0,0,0,30.18,CLR,0.00,NCDC
KLAX,1/14/2015 0:00:00,22,57,49,75,90,6,0,30.20,CLR,0.00,NCDC
KLAX,1/14/2015 0:00:00,23,57,44,62,VR,3,0.1,30.21,FEW,0.00,NCDC
KLAX,1/15/2015 0:00:00,0,57,42,57,60,5,0.1,30.20,FEW,0.00,NCDC
KLAX,1/15/2015 0:00:00,1,56,38,51,50,6,0.1,30.20,FEW,0.00,NCDC
KLAX,1/15/2015 0:00:00,2,53,38,57,0,0,0.1,30.21,FEW,0.00,NCDC
KLAX,1/15/2015 0:00:00,3,55,36,49,0,0,0.1,30.21,FEW,0.00,NCDC
KLAX,1/15/2015 0:00:00,4,51,35,54,60,5,0.1,30.20,FEW,0.00,NCDC
KLAX,1/15/2015 0:00:00,5,54,33,45,0,0,0.1,30.21,FEW,0.00,NCDC
KLAX,1/15/2015 0:00:00,6,53,32,45,0,0,0,30.21,CLR,0.00,NCDC
KLAX,1/15/2015 0:00:00,7,54,32,43,0,0,0.4,30.23,SCT,0.00,NCDC
KLAX,1/15/2015 0:00:00,8,54,33,45,40,8,0.1,30.24,FEW,0.00,NCDC
KLAX,1/15/2015 0:00:00,9,60,33,36,40,10,0.1,30.25,FEW,0.00,NCDC
KLAX,1/15/2015 0:00:00,10,64,31,29,20,8,0.1,30.27,FEW,0.00,NCDC
KLAX,1/15/2015 0:00:00,11,68,34,29,360,5,0.1,30.25,FEW,0.00,NCDC
KLAX,1/15/2015 0:00:00,12,70,36,29,90,8,0,30.21,CLR,0.00,NCDC
KLAX,1/15/2015 0:00:00,13,72,31,22,0,0,0,30.19,CLR,0.00,NCDC
KLAX,1/15/2015 0:00:00,14,71,36,28,270,7,0,30.17,CLR,0.00,NCDC
KLAX,1/15/2015 0:00:00,15,70,40,34,260,8,0.1,30.16,FEW,0.00,NCDC
KLAX,1/15/2015 0:00:00,16,66,45,47,270,9,0.1,30.17,FEW,0.00,NCDC
KLAX,1/15/2015 0:00:00,17,63,51,65,270,10,0.1,30.17,FEW,0.00,NCDC
KLAX,1/15/2015 0:00:00,18,64,42,45,270,10,0,30.18,CLR,0.00,NCDC
KLAX,1/15/2015 0:00:00,19,61,50,67,300,3,0,30.18,CLR,0.00,NCDC
KLAX,1/15/2015 0:00:00,20,63,41,45,320,6,0,30.19,CLR,0.00,NCDC
KLAX,1/15/2015 0:00:00,21,62,36,38,360,6,0,30.19,CLR,0.00,NCDC
KLAX,1/15/2015 0:00:00,22,62,34,35,10,6,0,30.19,CLR,0.00,NCDC
KLAX,1/15/2015 0:00:00,23,60,37,43,VR,3,0,30.20,CLR,0.00,NCDC
KLAX,1/16/2015 0:00:00,0,58,36,44,VR,6,0,30.18,CLR,0.00,NCDC
KLAX,1/16/2015 0:00:00,1,57,35,44,50,7,0,30.16,CLR,0.00,NCDC
KLAX,1/16/2015 0:00:00,2,52,36,55,60,5,0,30.17,CLR,0.00,NCDC
KLAX,1/16/2015 0:00:00,3,53,35,51,50,6,0,30.17,CLR,0.00,NCDC
KLAX,1/16/2015 0:00:00,4,55,34,45,0,0,0,30.16,CLR,0.00,NCDC
KLAX,1/16/2015 0:00:00,5,54,34,47,60,5,0,30.14,CLR,0.00,NCDC
KLAX,1/16/2015 0:00:00,6,53,34,49,0,0,0,30.15,CLR,0.00,NCDC
KLAX,1/16/2015 0:00:00,7,53,33,47,50,7,0.4,30.15,SCT,0.00,NCDC
KLAX,1/16/2015 0:00:00,8,57,32,39,40,5,0.4,30.15,SCT,0.00,NCDC
KLAX,1/16/2015 0:00:00,9,62,33,34,VR,6,0.4,30.17,SCT,0.00,NCDC
KLAX,1/16/2015 0:00:00,10,66,33,29,30,6,0.4,30.18,SCT,0.00,NCDC
KLAX,1/16/2015 0:00:00,11,69,30,23,80,5,0.7,30.16,BKN,0.00,NWS
KLAX,1/16/2015 0:00:00,12,70,32,25,160,3,0.7,30.13,BKN,0.00,NWS
KLAX,1/16/2015 0:00:00,13,67,41,39,250,10,0.7,30.10,BKN,0.00,NWS
KLAX,1/16/2015 0:00:00,14,65,46,50,270,11,0.7,30.11,BKN,0.00,NWS
KLAX,1/16/2015 0:00:00,15,65,44,47,270,11,0.4,30.11,SCT,0.00,NCDC
KLAX,1/16/2015 0:00:00,16,65,41,42,260,8,0.4,30.09,SCT,0.00,NCDC
KLAX,1/16/2015 0:00:00,17,62,47,58,280,7,0.4,30.09,SCT,0.00,NCDC
KLAX,1/16/2015 0:00:00,18,60,53,78,250,7,0.4,30.10,SCT,0.00,NCDC
KLAX,1/16/2015 0:00:00,19,59,55,87,260,7,0.1,30.11,FEW,0.00,NCDC
KLAX,1/16/2015 0:00:00,20,59,54,84,260,7,0.1,30.12,FEW,0.00,NCDC
KLAX,1/16/2015 0:00:00,21,58,53,84,260,3,0.4,30.12,SCT,0.00,NCDC
KLAX,1/16/2015 0:00:00,22,58,53,84,0,0,0.4,30.12,SCT,0.00,NCDC
KLAX,1/16/2015 0:00:00,23,59,50,72,0,0,0.4,30.13,SCT,0.00,NCDC
KLAX,1/17/2015 0:00:00,0,57,51,80,0,0,0.1,30.12,FEW,0.00,NCDC
KLAX,1/17/2015 0:00:00,1,56,48,75,130,3,0,30.10,CLR,0.00,NCDC
KLAX,1/17/2015 0:00:00,2,54,46,75,0,0,0,30.11,CLR,0.00,NCDC
KLAX,1/17/2015 0:00:00,3,54,41,62,0,0,0,30.11,CLR,0.00,NCDC
KLAX,1/17/2015 0:00:00,4,53,44,72,90,3,0,30.10,CLR,0.00,NCDC
KLAX,1/17/2015 0:00:00,5,52,41,66,90,3,0,30.09,CLR,0.00,NCDC
KLAX,1/17/2015 0:00:00,6,51,40,66,0,0,0,30.11,CLR,0.00,NCDC
KLAX,1/17/2015 0:00:00,7,54,37,53,0,0,0.1,30.14,FEW,0.00,NCDC
KLAX,1/17/2015 0:00:00,8,57,38,49,0,0,0.4,30.15,SCT,0.00,NCDC
KLAX,1/17/2015 0:00:00,9,58,40,51,110,6,0.4,30.17,SCT,0.00,NCDC
KLAX,1/17/2015 0:00:00,10,63,41,45,110,6,0.4,30.19,SCT,0.00,NCDC
KLAX,1/17/2015 0:00:00,11,67,41,39,110,7,0.4,30.19,SCT,0.00,NCDC
KLAX,1/17/2015 0:00:00,12,71,39,31,140,6,0.4,30.17,SCT,0.00,NCDC
KLAX,1/17/2015 0:00:00,13,72,41,33,130,5,0.1,30.14,FEW,0.00,NCDC
KLAX,1/17/2015 0:00:00,14,74,40,29,130,8,0.1,30.12,FEW,0.00,NCDC
KLAX,1/17/2015 0:00:00,15,67,48,51,280,11,0.1,30.12,FEW,0.00,NCDC
KLAX,1/17/2015 0:00:00,16,65,48,54,270,9,0.1,30.14,FEW,0.00,NCDC
KLAX,1/17/2015 0:00:00,17,64,47,54,290,8,0.1,30.15,FEW,0.00,NCDC
KLAX,1/17/2015 0:00:00,18,61,50,67,260,8,0.1,30.15,FEW,0.00,NCDC
KLAX,1/17/2015 0:00:00,19,60,51,72,260,6,0.1,30.16,FEW,0.00,NCDC
KLAX,1/17/2015 0:00:00,20,60,50,70,240,6,0.1,30.17,FEW,0.00,NCDC
KLAX,1/17/2015 0:00:00,21,61,50,67,0,0,0.4,30.20,SCT,0.00,NCDC
KLAX,1/17/2015 0:00:00,22,58,52,81,0,0,0.4,30.21,SCT,0.00,NCDC
KLAX,1/17/2015 0:00:00,23,57,51,80,0,0,0.4,30.22,SCT,0.00,NCDC
KLAX,1/18/2015 0:00:00,0,56,49,78,70,3,0.1,30.22,FEW,0.00,NCDC
KLAX,1/18/2015 0:00:00,1,55,47,75,0,0,0,30.21,CLR,0.00,NCDC
KLAX,1/18/2015 0:00:00,2,53,47,80,70,3,0,30.19,CLR,0.00,NCDC
KLAX,1/18/2015 0:00:00,3,54,48,80,80,3,0.1,30.19,FEW,0.00,NCDC
KLAX,1/18/2015 0:00:00,4,55,46,72,0,0,0.1,30.19,FEW,0.00,NCDC
KLAX,1/18/2015 0:00:00,5,53,48,83,0,0,0.1,30.18,FEW,0.00,NCDC
KLAX,1/18/2015 0:00:00,6,55,48,77,0,0,0.1,30.20,FEW,0.00,NCDC
KLAX,1/18/2015 0:00:00,7,55,48,77,50,3,0.7,30.20,BKN,0.00,NWS
KLAX,1/18/2015 0:00:00,8,56,47,72,160,3,0.7,30.21,BKN,0.00,NWS
KLAX,1/18/2015 0:00:00,9,57,46,67,VR,5,0.4,30.23,SCT,0.00,NCDC
KLAX,1/18/2015 0:00:00,10,63,45,52,220,3,0.4,30.24,SCT,0.00,NCDC
KLAX,1/18/2015 0:00:00,11,66,43,43,0,0,0.4,30.23,SCT,0.00,NCDC
KLAX,1/18/2015 0:00:00,12,67,47,49,270,7,0.7,30.21,BKN,0.00,NWS
KLAX,1/18/2015 0:00:00,13,66,47,51,270,9,0.7,30.18,BKN,0.00,NWS
KLAX,1/18/2015 0:00:00,14,65,50,59,270,8,0.7,30.16,BKN,0.00,NWS
KLAX,1/18/2015 0:00:00,15,64,52,65,260,9,0.7,30.17,BKN,0.00,NWS
KLAX,1/18/2015 0:00:00,16,63,54,73,260,8,0.7,30.17,BKN,0.00,NWS
KLAX,1/18/2015 0:00:00,17,62,54,75,280,9,0.7,30.16,BKN,0.00,NWS
KLAX,1/18/2015 0:00:00,18,60,55,84,260,7,0.7,30.16,BKN,0.00,NWS
KLAX,1/18/2015 0:00:00,19,60,54,81,260,5,0.7,30.16,BKN,0.00,NWS
KLAX,1/18/2015 0:00:00,20,60,55,84,270,5,0.4,30.16,SCT,0.00,NCDC
KLAX,1/18/2015 0:00:00,21,59,55,87,0,0,0.1,30.17,FEW,0.00,NCDC
KLAX,1/18/2015 0:00:00,22,58,54,87,160,3,0.1,30.17,FEW,0.00,NCDC
KLAX,1/18/2015 0:00:00,23,59,56,90,190,3,0.4,30.18,SCT,0.00,NCDC
KLAX,1/19/2015 0:00:00,0,56,53,90,0,0,0.4,30.17,SCT,0.00,NCDC
KLAX,1/19/2015 0:00:00,1,54,52,93,0,0,0.4,30.16,BCFG BR,0.00,NCDC
KLAX,1/19/2015 0:00:00,2,54,52,93,0,0,0.4,30.15,BCFG BR,0.00,NCDC
KLAX,1/19/2015 0:00:00,3,52,50,93,0,0,0.4,30.14,BCFG BR,0.00,NCDC
KLAX,1/19/2015 0:00:00,4,51,49,93,90,3,0.7,30.11,BCFG BR,0.00,NWS
KLAX,1/19/2015 0:00:00,5,52,46,80,0,0,0.7,30.12,BCFG,0.00,NWS
KLAX,1/19/2015 0:00:00,6,52,47,83,0,0,0.7,30.13,BCFG,0.00,NWS
KLAX,1/19/2015 0:00:00,7,51,46,83,0,0,0.4,30.14,SCT,0.00,NCDC
KLAX,1/19/2015 0:00:00,8,53,53,100,0,0,0.4,30.14,SCT,0.00,NCDC
KLAX,1/19/2015 0:00:00,9,57,51,80,0,0,0.4,30.16,SCT,0.00,NCDC
KLAX,1/19/2015 0:00:00,10,60,48,65,0,0,0.7,30.16,BR,0.00,NWS
KLAX,1/19/2015 0:00:00,11,62,47,58,0,0,0.4,30.15,SCT,0.00,NCDC
KLAX,1/19/2015 0:00:00,12,66,48,52,0,0,0.4,30.11,HZ,0.00,NCDC
KLAX,1/19/2015 0:00:00,13,63,56,78,260,9,0.4,30.10,SCT,0.00,NCDC
KLAX,1/19/2015 0:00:00,14,63,56,78,260,6,0.4,30.07,SCT,0.00,NCDC
KLAX,1/19/2015 0:00:00,15,63,56,78,280,10,0.4,30.06,SCT,0.00,NCDC
KLAX,1/19/2015 0:00:00,16,61,56,84,260,8,0.4,30.06,SCT,0.00,NCDC
KLAX,1/19/2015 0:00:00,17,57,55,93,270,9,0.4,30.06,BR,0.00,NCDC
KLAX,1/19/2015 0:00:00,18,56,54,93,260,5,0.7,30.06,BR,0.00,NWS
KLAX,1/19/2015 0:00:00,19,57,55,93,280,6,0.7,30.06,BR,0.00,NWS
KLAX,1/19/2015 0:00:00,20,57,55,93,0,0,0,30.05,BR,0.00,NCDC
KLAX,1/19/2015 0:00:00,21,56,55,96,0,0,0,30.05,BR,0.00,NCDC
KLAX,1/19/2015 0:00:00,22,55,54,96,120,3,0,30.05,BR,0.00,NCDC
KLAX,1/19/2015 0:00:00,23,55,54,96,140,3,0.1,30.05,BR,0.00,NCDC
KLAX,1/20/2015 0:00:00,0,55,54,96,0,0,0.1,30.04,BR,0.00,NCDC
KLAX,1/20/2015 0:00:00,1,53,52,96,90,3,1,30.04,BCFG BR,0.00,NWS
KLAX,1/20/2015 0:00:00,2,53,53,100,0,0,1,30.03,FG,0.00,NWS
KLAX,1/20/2015 0:00:00,3,54,54,100,40,3,1,30.02,FG,0.00,NWS
KLAX,1/20/2015 0:00:00,4,54,54,100,100,5,1,30.00,FG,0.00,NWS
KLAX,1/20/2015 0:00:00,5,54,54,100,0,0,1,30.01,FG,0.00,NWS
KLAX,1/20/2015 0:00:00,6,54,54,100,0,0,1,30.01,FG,0.00,NWS
KLAX,1/20/2015 0:00:00,7,54,54,100,50,5,1,30.02,FG,0.00,NWS
KLAX,1/20/2015 0:00:00,8,54,54,100,80,3,1,30.04,FG,0.00,NWS
KLAX,1/20/2015 0:00:00,9,54,54,100,100,5,1,30.04,BCFG BR,0.00,NWS
KLAX,1/20/2015 0:00:00,10,56,54,93,0,0,1,30.05,BCFG BR,0.00,NWS
KLAX,1/20/2015 0:00:00,11,58,54,87,0,0,1,30.04,BCFG BR,0.00,NWS
KLAX,1/20/2015 0:00:00,12,58,54,87,250,8,1,30.01,BCFG BR,0.00,NWS
KLAX,1/20/2015 0:00:00,13,58,53,84,VR,5,1,29.98,BCFG BR,0.00,NWS
KLAX,1/20/2015 0:00:00,14,59,53,81,0,0,1,29.93,BR,0.00,NWS
KLAX,1/20/2015 0:00:00,15,59,54,84,260,10,0.7,29.93,BKN,0.00,NWS
KLAX,1/20/2015 0:00:00,16,58,53,84,290,8,1,29.94,OVC,0.00,NWS
KLAX,1/20/2015 0:00:00,17,57,53,87,280,3,0.7,29.93,BKN,0.00,NWS
KLAX,1/20/2015 0:00:00,18,57,52,83,210,3,0.7,29.94,BKN,0.00,NWS
KLAX,1/20/2015 0:00:00,19,56,52,87,240,5,0.7,29.94,BKN,0.00,NWS
KLAX,1/20/2015 0:00:00,20,56,52,87,240,5,1,29.93,OVC,0.00,NWS
KLAX,1/20/2015 0:00:00,21,56,53,90,0,0,1,29.95,OVC,0.00,NWS
KLAX,1/20/2015 0:00:00,22,57,53,87,170,3,1,29.97,BR,0.00,NWS
KLAX,1/20/2015 0:00:00,23,57,53,87,VR,5,1,29.97,BR,,NCDC
KLAX,1/21/2015 0:00:00,0,57,52,83,0,0,1,29.96,HZ,0.00,NWS
KLAX,1/21/2015 0:00:00,1,56,53,90,100,3,1,29.96,BR,0.00,NWS
KLAX,1/21/2015 0:00:00,2,56,52,87,80,6,1,29.96,BR,0.00,NWS
KLAX,1/21/2015 0:00:00,3,56,51,83,0,0,1,29.95,HZ,0.00,NWS
KLAX,1/21/2015 0:00:00,4,56,51,83,VR,3,1,29.95,HZ,0.00,NWS
KLAX,1/21/2015 0:00:00,5,56,50,80,0,0,1,29.96,HZ,0.00,NWS
KLAX,1/21/2015 0:00:00,6,56,50,80,0,0,1,29.98,HZ,0.00,NWS
KLAX,1/21/2015 0:00:00,7,56,50,80,0,0,1,30.00,BCFG BR,0.00,NWS
KLAX,1/21/2015 0:00:00,8,56,50,80,0,0,0.7,30.01,BCFG BR,0.00,NWS
KLAX,1/21/2015 0:00:00,9,58,50,75,VR,3,0.7,30.03,BCFG BR,0.00,NWS
KLAX,1/21/2015 0:00:00,10,60,52,75,0,0,0.4,30.04,BR,0.00,NCDC
KLAX,1/21/2015 0:00:00,11,62,51,67,260,6,0.4,30.04,HZ,0.00,NCDC
KLAX,1/21/2015 0:00:00,12,62,51,67,250,6,0.4,30.02,HZ,0.00,NCDC
KLAX,1/21/2015 0:00:00,13,62,52,70,270,9,0.1,30.01,HZ,0.00,NCDC
KLAX,1/21/2015 0:00:00,14,62,51,67,260,7,0,29.99,HZ,0.00,NCDC
KLAX,1/21/2015 0:00:00,15,62,53,73,270,10,0,29.99,HZ,0.00,NCDC
KLAX,1/21/2015 0:00:00,16,61,54,78,270,9,0,30.00,HZ,0.00,NCDC
KLAX,1/21/2015 0:00:00,17,61,52,72,280,9,0,30.00,CLR,0.00,NCDC
KLAX,1/21/2015 0:00:00,18,59,56,90,260,8,0,30.02,CLR,0.00,NCDC
KLAX,1/21/2015 0:00:00,19,58,56,93,270,5,0,30.03,CLR,0.00,NCDC
KLAX,1/21/2015 0:00:00,20,58,55,90,80,3,0,30.03,CLR,0.00,NCDC
KLAX,1/21/2015 0:00:00,21,57,54,90,80,7,0,30.05,CLR,0.00,NCDC
KLAX,1/21/2015 0:00:00,22,58,51,78,150,6,0,30.07,HZ,0.00,NCDC
KLAX,1/21/2015 0:00:00,23,59,50,72,50,7,0,30.09,HZ,0.00,NCDC
KLAX,1/22/2015 0:00:00,0,60,49,67,340,3,0,30.09,CLR,0.00,NCDC
KLAX,1/22/2015 0:00:00,1,55,48,77,0,0,0,30.11,CLR,0.00,NCDC
KLAX,1/22/2015 0:00:00,2,55,46,72,10,6,0,30.11,CLR,0.00,NCDC
KLAX,1/22/2015 0:00:00,3,49,44,83,0,0,0.1,30.12,FEW,0.00,NCDC
KLAX,1/22/2015 0:00:00,4,51,40,66,10,3,0.1,30.11,FEW,0.00,NCDC
KLAX,1/22/2015 0:00:00,5,50,39,66,0,0,0.1,30.12,FEW,0.00,NCDC
KLAX,1/22/2015 0:00:00,6,50,36,59,0,0,0.4,30.14,SCT,0.00,NCDC
KLAX,1/22/2015 0:00:00,7,51,32,48,80,5,0.4,30.16,SCT,0.00,NCDC
KLAX,1/22/2015 0:00:00,8,55,30,39,0,0,0.7,30.18,BKN,0.00,NWS
KLAX,1/22/2015 0:00:00,9,60,27,28,VR,7,0.7,30.19,BKN,0.00,NWS
KLAX,1/22/2015 0:00:00,10,66,27,23,340,5,0.7,30.21,BKN,0.00,NWS
KLAX,1/22/2015 0:00:00,11,69,20,15,80,7,0.7,30.21,BKN,0.00,NWS
KLAX,1/22/2015 0:00:00,12,72,21,14,120,5,0.7,30.19,BKN,0.00,NWS
KLAX,1/22/2015 0:00:00,13,72,16,12,150,7,0.7,30.16,BKN,0.00,NWS
KLAX,1/22/2015 0:00:00,14,70,34,27,240,6,0.7,30.16,BKN,0.00,NWS
KLAX,1/22/2015 0:00:00,15,68,30,24,250,7,0.7,30.17,BKN,0.00,NWS
KLAX,1/22/2015 0:00:00,16,65,43,45,270,9,0.7,30.18,BKN,0.00,NWS
KLAX,1/22/2015 0:00:00,17,63,48,58,270,8,0.7,30.19,BKN,0.00,NWS
KLAX,1/22/2015 0:00:00,18,61,47,60,240,6,0.4,30.21,SCT,0.00,NCDC
KLAX,1/22/2015 0:00:00,19,62,44,52,250,6,0.7,30.22,BKN,0.00,NWS
KLAX,1/22/2015 0:00:00,20,63,44,50,0,0,1,30.23,OVC,0.00,NWS
KLAX,1/22/2015 0:00:00,21,60,46,60,90,5,1,30.23,OVC,0.00,NWS
KLAX,1/22/2015 0:00:00,22,61,46,58,120,5,0.7,30.23,BKN,0.00,NWS
KLAX,1/22/2015 0:00:00,23,60,45,58,50,5,0.7,30.23,BKN,,NCDC
KLAX,1/23/2015 0:00:00,0,60,36,41,20,6,0.7,30.23,BKN,0.00,NWS
KLAX,1/23/2015 0:00:00,1,61,27,27,10,8,0.4,30.23,SCT,0.00,NCDC
KLAX,1/23/2015 0:00:00,2,59,24,26,10,7,0.4,30.22,SCT,0.00,NCDC
KLAX,1/23/2015 0:00:00,3,58,21,24,20,7,0.4,30.22,SCT,0.00,NCDC
KLAX,1/23/2015 0:00:00,4,54,25,33,60,7,0.1,30.21,FEW,0.00,NCDC
KLAX,1/23/2015 0:00:00,5,55,23,29,30,7,0.1,30.20,FEW,0.00,NCDC
KLAX,1/23/2015 0:00:00,6,53,24,32,70,6,0,30.22,CLR,0.00,NCDC
KLAX,1/23/2015 0:00:00,7,52,23,32,50,5,0.1,30.23,FEW,0.00,NCDC
KLAX,1/23/2015 0:00:00,8,56,23,28,50,3,0.4,30.24,SCT,0.00,NCDC
KLAX,1/23/2015 0:00:00,9,62,21,21,40,6,0.4,30.24,SCT,0.00,NCDC
KLAX,1/23/2015 0:00:00,10,65,22,19,0,0,0.4,30.25,SCT,0.00,NCDC
KLAX,1/23/2015 0:00:00,11,69,21,16,0,0,0.4,30.24,SCT,0.00,NCDC
KLAX,1/23/2015 0:00:00,12,70,17,13,220,6,0.4,30.20,SCT,0.00,NCDC
KLAX,1/23/2015 0:00:00,13,71,17,13,260,6,0.4,30.16,SCT,0.00,NCDC
KLAX,1/23/2015 0:00:00,14,71,17,13,250,9,0.1,30.14,FEW,0.00,NCDC
KLAX,1/23/2015 0:00:00,15,66,38,36,270,10,0.1,30.14,FEW,0.00,NCDC
KLAX,1/23/2015 0:00:00,16,65,33,30,270,9,0,30.13,CLR,0.00,NCDC
KLAX,1/23/2015 0:00:00,17,64,37,37,290,8,0,30.13,CLR,0.00,NCDC
KLAX,1/23/2015 0:00:00,18,62,45,54,310,3,0,30.14,CLR,0.00,NCDC
KLAX,1/23/2015 0:00:00,19,60,47,62,250,5,0,30.14,CLR,0.00,NCDC
KLAX,1/23/2015 0:00:00,20,60,47,62,0,0,0,30.13,CLR,0.00,NCDC
KLAX,1/23/2015 0:00:00,21,58,43,58,0,0,0,30.14,CLR,0.00,NCDC
KLAX,1/23/2015 0:00:00,22,58,39,49,VR,3,0,30.14,CLR,0.00,NCDC
KLAX,1/23/2015 0:00:00,23,57,37,47,100,3,0,30.13,CLR,0.00,NCDC
KLAX,1/24/2015 0:00:00,0,59,30,33,290,5,0,30.11,CLR,0.00,NCDC
KLAX,1/24/2015 0:00:00,1,53,33,47,0,0,0,30.11,CLR,0.00,NCDC
